Index,Timestamp,Wheel_Degrees,Phase_Degrees,Phase_Radians
36,0.9105042999999999,390.5859375,94.638788529355,1.6517584599358868
37,0.927171,394.1455078125,111.90541115209112,1.9531178754019711
38,0.9438377999999998,397.880859375,130.0247064969376,2.2693592373108236
39,0.9605044999999999,405.7470703125,168.1818108113789,2.935326340624758
40,0.9771713000000002,409.74609375,187.5801152393908,3.273890622197761
41,0.9957376999999998,413.7890625,207.19158784793058,3.6161753903814606
42,1.0161894,417.7880859375,226.5898922759427,3.954739671954468
43,1.0495229,421.5673828125,244.9223558013166,4.274701520474009
44,1.0661896,428.4228515625,278.1765919636232,4.855097431742023
45,1.1006589999999998,434.267578125,306.5279599737946,5.349922150964107
46,1.1173256999999999,436.9482421875,319.53121898597874,5.5768718342163455
47,1.1506591,442.177734375,344.8982324687636,6.019609740888735
48,1.1673258,444.7705078125,357.4751551198924,6.239118450919587
49,1.1839925,447.5390625,10.90475049313136,0.1903238002136175
50,1.2217121999999998,453.69140625,40.74829576699585,0.7111919257105457
51,1.2383790000000001,456.943359375,56.522741126038454,0.9865079349017782
52,1.2550457000000002,464.0185546875,90.84281819098305,1.5855062792232533
53,1.2902694000000001,467.6220703125,108.32260899424682,1.8905861813000304
54,1.3069361000000002,474.78515625,143.0690224202467,2.4970254988428917
55,1.3402697,478.125,159.2698041403446,2.77978248125551
56,1.3569365000000002,484.541015625,190.39235849737497,3.3229735264165967
57,1.3902700000000001,487.705078125,205.74046749536274,3.590848562386451
58,1.4069367000000002,494.1650390625,237.0761900329203,4.137760094158223
59,1.4402703,497.5048828125,253.2769717530182,4.4205170765708415
60,1.4569371000000002,500.8447265625,269.4777534731161,4.70327405898346
61,1.4736039,504.404296875,286.74437609585266,5.004633474449552
62,1.4902706000000001,508.095703125,304.65050326017126,5.317154349747708
63,1.5069373000000001,515.7861328125,341.95493485250245,5.968239506618877
64,1.5402708,519.873046875,1.7795756415698634,0.03105945423368459
65,1.5569375,527.87109375,40.57618449759366,0.7081880173796905
66,1.590271,531.73828125,59.334984384022846,1.0355908391206181
67,1.6069377,538.59375,92.58922054632922,1.6159867503886276
68,1.6402712,541.7578125,107.93732954431653,1.8838617863584741
69,1.6569379999999998,547.8662109375,137.56770663765428,2.401009425244725
70,1.6902713999999999,550.8544921875,152.06314291353146,2.6540025147718067
71,1.7069381,553.798828125,166.34541100888055,2.903275117688188
72,1.7236048,556.69921875,180.4145109237029,3.1488272339938916
73,1.7402715,559.6435546875,194.69677901905197,3.3980998369102724
74,1.7569382,565.576171875,223.47448339027915,3.9003655293537514
75,1.7902717,568.4765625,237.54358330510104,4.1459176456594475
76,1.8069384,573.8818359375,263.76326950999646,4.6035374987746085
77,1.8402718999999998,576.5185546875,276.5533603416525,4.826766695416146
78,1.8569387000000002,581.9677734375,302.98621472707555,5.2881070351420005
79,1.8902721000000002,585.0439453125,317.907987364008,5.548541097890468
80,1.9069388000000003,591.85546875,350.9490553457872,6.1252165225477935
81,1.9402724,595.37109375,8.002509787995223,0.13967014422359003
82,1.9569391,598.798828125,24.629627869148408,0.4298680998575948
83,1.9736058,601.962890625,39.97773686713617,0.6977431358274491
84,1.9902725,607.8515625,68.54227305783525,1.1962883416602268
85,2.0069392,610.48828125,81.33236388949126,1.419517538301764
86,2.0402726,615.5859375,106.05987283069362,1.851093985142082
87,2.0569393000000002,618.1787109375,118.63679548182245,2.0706026951729344
88,2.0902727000000003,620.9912109375,132.27955903558905,2.3087138382572436
89,2.1069394999999997,623.8916015625,146.34865895041094,2.5542659545629394
90,2.1236061999999998,626.8798828125,160.84409522628812,2.8072590440900216
91,2.1402729,633.33984375,192.17981776384613,3.3541705758618012
92,2.1569396,636.5478515625,207.74109494236154,3.6257660984423485
93,2.190273,639.84375,223.7287084819318,3.904802594244274
94,2.2069397,643.2275390625,240.14265838255733,4.191280063267586
95,2.2236064,646.5234375,256.1302719221276,4.470316559069511
96,2.2402731,649.8193359375,272.1178854616983,4.749353054871445
97,2.2569398,656.3232421875,303.66677617978394,5.299985073253918
98,2.2902734,662.2998046875,332.6576487315383,5.8059712523080815
99,2.3069401,665.0244140625,345.87407592424915,6.036641422170997
100,2.3402736,669.90234375,9.535743962813285,0.16643012877826355
101,2.3569403,672.36328125,21.473162072359628,0.3747773789770444
102,2.3902737000000003,677.5048828125,46.41383919408918,0.8100743124280476
103,2.4069404999999997,680.185546875,59.417098206273295,1.037023995680286
104,2.4402738999999998,683.0859375,73.48619812109564,1.2825761119859895
105,2.4569406,686.2060546875,88.6211389385553,1.5467306613451428
106,2.4736073,689.4580078125,104.3955842975979,1.8220466705363751
107,2.490274,696.26953125,137.43665227937709,2.3987220951937
108,2.5069407,699.78515625,154.49010672158556,2.6963610240490907
109,2.5402742000000003,706.552734375,187.31800652283664,3.269315962095714
110,2.5569409000000003,709.8046875,203.09245188187924,3.5446319712869467
111,2.5902743000000004,712.9248046875,218.2273926993389,3.8087865206460996
112,2.6069409999999995,718.6376953125,245.93925616792785,4.2924497800361125
113,2.6402746,724.482421875,274.2906241780993,4.7872744992581975
114,2.6569413,727.294921875,287.9333877318659,5.025385642342507
115,2.6902747999999996,730.1953125,302.0024876466882,5.270937758648211
116,2.7069416,733.1396484375,316.2847557420373,5.520210361564592
117,2.7236084000000003,736.0400390625,330.35385565685965,5.765762477870295
118,2.7402751000000003,741.884765625,358.7052236670306,6.260587197092372
119,2.7569418000000003,744.9169921875,13.413828123435906,0.2341154660505689
120,2.7902751999999995,750.849609375,42.19153249466217,0.7363811584940317
121,2.806942,753.92578125,57.11330513159464,0.9968152212424998
122,2.8402754,759.9462890625,86.31734586387665,1.5065218869073567
123,2.8569421,762.890625,100.59961395922619,1.7557944898237454
124,2.8902756000000003,768.515625,127.88514106675984,2.232016775992373
125,2.9069423999999997,771.2841796875,141.3147364399988,2.466407432465989
126,2.9402757999999998,774.0966796875,154.95749999376585,2.7045185755503067
127,2.9569425,779.853515625,182.882531642882,3.191902321551005
128,2.990276,782.666015625,196.52529519664859,3.430013464635315
129,3.0069427,788.0712890625,222.744981401544,3.8876333177504763
130,3.0402761999999997,793.037109375,246.83298580116343,4.3080483047587155
131,3.0569428999999997,795.3662109375,258.1308993691264,4.505234095125409
132,3.0902764,800.1123046875,281.15306286610803,4.907046649080191
133,3.1069431,802.353515625,292.0246400730157,5.096791466225498
134,3.1402765999999995,806.484375,312.06244904261075,5.446517207630584
135,3.1569432999999996,808.41796875,321.44184898582535,5.610218618501047
136,3.1902768,810.3076171875,330.6080807485123,5.770199542760819
137,3.2069435,813.779296875,347.4483670101931,6.064117985005516
138,3.2402770000000003,815.3173828125,354.9092533286589,6.194335016379743
139,3.2569437000000003,817.8662109375,7.27300779926054,0.1269379326203232
140,3.2902770999999995,820.634765625,20.70260317249995,0.36132858909394766
141,3.3069439,822.216796875,28.376657671493376,0.49526610707886687
142,3.3402773,825.8642578125,46.06961665528479,0.804066495766337
143,3.356944,827.9296875,56.08852114008232,0.9789293664688802
144,3.3902775000000003,832.412109375,77.83167555389764,1.358419000759495
145,3.4069442000000003,834.9609375,90.19543002449882,1.574207224179654
146,3.4402775999999995,837.6416015625,103.19868903668248,1.8011569074318845
147,3.4569442999999995,843.75,132.82906613002024,2.3183045463181355
148,3.4902778,847.0458984375,148.81667966959048,2.5973410421200613
149,3.5069445,853.41796875,179.72606584609366,3.1368116006704625
150,3.5402779,859.2626953125,208.07743385626418,3.631636319892531
151,3.5736114000000003,861.767578125,220.22802014633817,3.843704056702005
152,3.5902781999999998,866.2060546875,241.75800637962584,4.219473204381927
153,3.606945,868.1396484375,251.13740632284134,4.383174615252407
154,3.6402784999999995,871.9189453125,269.46986984821524,4.703136463771949
155,3.6569451999999996,873.896484375,279.0624379719575,4.870558361253106
156,3.6902785999999996,875.8740234375,288.6550060956997,5.037980258734263
157,3.7069452999999997,880.0048828125,308.69281506529387,5.387706000139333
158,3.7402788,882.158203125,319.1380559111467,5.570009844063262
159,3.7569455,886.5087890625,340.24170578338,5.938338018521813
160,3.7902789999999995,891.298828125,3.4770374608888233,0.06068575190769353
161,3.8069456999999995,893.8916015625,16.053960112017194,0.2801944619385377
162,3.8402790999999996,899.560546875,43.55265540007895,0.7601372347178658
163,3.8569459,902.724609375,58.90076439806671,1.0280122706877202
164,3.8902793,909.4921875,91.72866419931779,1.6009672087343436
165,3.906946,913.0517578125,108.99528682205346,1.9023266242004195
166,3.9402794,916.5673828125,126.04874126426148,2.1999655530558027
167,3.9569461999999995,919.951171875,142.46269116488747,2.486443022079122
168,3.973613,926.19140625,172.7325727998068,3.014752120797429
169,3.9902797,928.916015625,185.9489999925181,3.2454222906603523
170,4.0069464,931.5087890625,198.5259226436474,3.4649310006912124
171,4.0402798,936.2109375,221.33491796010094,3.8630230680352926
172,4.0569465000000005,938.4521484375,232.20649516700905,4.052767885180608
173,4.0902799000000005,943.3740234375,256.0813313861008,4.469462385578154
174,4.106946600000001,946.0986328125,269.29775857881305,4.700132555441093
175,4.1402801,951.943359375,297.6491265889845,5.194957274663178
176,4.1569468,955.1953125,313.4235719480266,5.470273283854402
177,4.1902803,958.53515625,329.62435366812406,5.753030266267013
178,4.206947,961.8310546875,345.61196720769567,6.032066762068962
179,4.223613800000001,968.291015625,16.94768974525232,0.295792986661132
180,4.2402806,968.291015625,16.94768974525232,0.295792986661132
181,4.2569473,974.3994140625,46.57806683859053,0.812940625547391
182,4.2902807,977.255859375,60.433998572884775,1.0547722552423937
183,4.3069474,982.4853515625,85.80101205566916,1.497510161914775
184,4.3402808,987.3193359375,109.24951191370565,1.9067636890909347
185,4.356947600000001,989.6484375,120.54742548166905,2.103949479457636
186,4.390281,995.0537109375,146.76711168656493,2.5615693325728057
187,4.4069477,998.1298828125,161.6888843234974,2.822003395321274
188,4.4402811,1001.4697265625,177.88966604359484,3.1047603777338844
189,4.4569478,1005.029296875,195.15628866633142,3.4061197931999767
190,4.4736145,1012.7197265625,232.46072025866215,4.057204950071139
191,4.4902812,1012.7197265625,232.46072025866215,4.057204950071139
192,4.506948,1020.8935546875,272.110001836797,4.749215459659926
193,4.5402815,1028.84765625,310.6934425122927,5.42262353619523
194,4.5569483,1032.5390625,328.5995696766122,5.735144411493401
195,4.5902818000000005,1039.39453125,1.8538058389185608,0.03235501558182452
196,4.606948500000001,1042.6025390625,17.415083017433062,0.30395053816235595
197,4.640282,1048.974609375,48.32446919393624,0.8434210967127576
198,4.6569488,1052.1826171875,63.88574637245074,1.1150166192932889
199,4.6902822,1055.4345703125,79.6601917314938,1.3903326284845294
200,4.7069489,1058.6865234375,95.43463709053685,1.6656486376757698
201,4.7236156000000005,1065.05859375,126.34402326704003,2.205119196226171
202,4.7402824,1065.05859375,126.34402326704003,2.205119196226171
203,4.7569491,1071.38671875,157.04024126301556,2.74086926816588
204,4.7902825,1074.462890625,171.96201389994712,3.001303330914332
205,4.8069493,1080.703125,202.23189553486736,3.5296124296326545
206,4.8402827,1086.85546875,232.0754408087323,4.050480555129591
207,4.8569494,1089.931640625,246.99721344566478,4.310914617878058
208,4.8902828000000005,1096.4794921875,278.75927234427763,4.8652671228712165
209,4.9069495000000005,1099.86328125,295.1732222449027,5.151744591894521
210,4.940283,1103.291015625,311.80034032605636,5.441942547528533
211,4.9569497,1106.71875,328.4274584072091,5.7321405031625305
212,4.9736164,1113.75,2.5343672916260402,0.04423305369372572
213,4.9902831,1113.75,2.5343672916260402,0.04423305369372572
214,5.0069499,1120.9130859375,37.28078071762593,0.6506723712365868
215,5.0402835,1128.1201171875,72.24036232415347,1.2608321753901413
216,5.0569502,1131.591796875,89.08064858583384,1.5547506176348311
217,5.0902837000000005,1138.18359375,121.05587566497525,2.112823609238698
218,5.106950400000001,1141.3037109375,136.19081648243446,2.3769781585978436
219,5.1402839,1147.5439453125,166.4606981173538,2.90528725731615
220,5.1569506,1150.6640625,181.59563893481482,3.169441806675327
221,5.1902841,1153.7841796875,196.73057975227493,3.433596356034488
222,5.2069509,1156.9921875,212.29185693079035,3.705191878615035
223,5.2236177,1163.49609375,243.84074764887555,4.255823896997501
224,5.2402844,1163.49609375,243.84074764887555,4.255823896997501
225,5.2569511,1169.912109375,274.96330200590546,4.799014942158579
226,5.290284600000001,1176.7236328125,308.0043699876842,5.3756903668158955
227,5.306951300000001,1180.2392578125,325.0578244298922,5.673329295671278
228,5.340284700000001,1187.314453125,359.3779014948377,6.272327639992769
229,5.356951400000001,1190.654296875,15.578683214935154,0.27189931522579386
230,5.3902849,1196.89453125,45.84856484985539,0.8002084139441161
231,5.4069517000000005,1199.8388671875,60.13083294520493,1.049481016860505
232,5.4402851000000005,1202.9150390625,75.0526055821374,1.3099150796089731
233,5.456951800000001,1206.03515625,90.18754639959752,1.5740696289681344
234,5.4736186,1212.7587890625,122.80227802032005,2.143304080404049
235,5.4902853,1212.7587890625,122.80227802032005,2.143304080404049
236,5.506952,1220.44921875,160.10670961265168,2.794389237275227
237,5.5402854,1224.6240234375,180.3576867627744,3.1478354652910063
238,5.5569521,1233.1494140625,221.71231378512948,3.869609867765321
239,5.5902855,1241.71875,263.2801089880131,4.595104756850345
240,5.6069523000000006,1245.8935546875,283.5310861381349,4.948550984866108
241,5.6402859,1253.84765625,322.1145268136315,5.621959061401429
242,5.6569526,1257.7587890625,341.08649488058836,5.95308236975305
243,5.690286100000001,1261.7138671875,0.2716311280728405,0.004740857535777466
244,5.7069528,1265.625,19.243599195029674,0.33586416588739826
245,5.7236196,1273.3154296875,56.5480307873604,0.9869493227585604
246,5.7402863,1273.3154296875,56.5480307873604,0.9869493227585604
247,5.7569531000000005,1280.91796875,93.42612601863675,1.6305935064083525
248,5.7902866,1288.4326171875,129.8778848888569,2.266796716836742
249,5.8069533,1292.080078125,147.57084387264877,2.5755971055242206
250,5.8402867,1299.0673828125,181.46458457653807,3.1671544766243094
251,5.8569535,1302.4951171875,198.0917026576908,3.4573524322583062
252,5.8902868999999995,1309.4384765625,231.77227518105246,4.045189316747702
253,5.906953700000001,1312.998046875,249.03889780378813,4.346548732213778
254,5.940287100000001,1316.8212890625,267.5845295096897,4.670231067344012
255,5.9569539,1320.8203125,286.9828339377027,5.008795348917036
256,5.9736207,1329.3017578125,328.12429277952924,5.726849264780641
257,5.9902874,1329.3017578125,328.12429277952924,5.726849264780641
258,6.0069541,1338.3544921875,12.03693796821608,0.21008419940368717
259,6.040287600000001,1347.5390625,56.589087698485855,0.9876659010383982
260,6.056954300000001,1352.0654296875,78.54541029282882,1.3708760219397065
261,6.0902878000000005,1360.546875,119.68686913465717,2.088929937803344
262,6.1069545000000005,1364.6337890625,139.5115099237246,2.434935192597737
263,6.140287900000001,1372.412109375,177.2422778771106,3.0934613226902856
264,6.1569547,1376.3232421875,196.21424594406744,3.4245846310419066
265,6.1902881999999995,1380.234375,215.18621401102428,3.755707939393527
266,6.2069548999999995,1388.3642578125,254.62232740863055,4.443997962371604
267,6.2402885,1392.5830078125,275.0864727392818,4.801164676998093
268,6.2569552,1401.5478515625,318.57278156691245,5.5601439455793225
269,6.2902887,1406.2060546875,341.16860870283836,5.95451552631271
270,6.306955500000001,1415.5224609375,26.360262974691068,0.4600733805999138
271,6.340289,1424.53125,70.05973998284935,1.2227731357918368
272,6.3569557,1428.9697265625,91.58972621613793,1.5985422834717746
273,6.3902892,1437.5830078125,133.37068959954922,2.3277576591674913
274,6.406956000000001,1442.021484375,154.9006758328378,2.703526806847429
275,6.440289400000001,1446.50390625,176.64383024665312,3.083016441138044
276,6.456956100000001,1455.8203125,221.83548451850493,3.871759602604819
277,6.4902897,1460.56640625,244.85764801548612,4.273572156559592
278,6.506956499999999,1470.0146484375,290.68880682892177,5.0734767778584615
279,6.5402901,1474.62890625,313.07146578432,5.464127871981156
280,6.556956899999999,1483.6376953125,356.7709427924792,6.226827627173095
281,6.5902902999999995,1492.4267578125,39.40457889800018,0.6877396421319819
282,6.6069569999999995,1496.865234375,60.934565131288764,1.0635087898119198
283,6.6402904,1506.181640625,106.12621940314057,1.8522519512786944
284,6.6569571,1511.19140625,130.42739198328763,2.276387424897626
285,6.690290600000001,1516.3330078125,155.36806910501764,2.7116843583486374
286,6.706957300000001,1527.275390625,208.44694605639143,3.63808552441104
287,6.7402908,1532.9443359375,235.94564134445227,4.118028297190352
288,6.7569575,1544.326171875,291.1562001011016,5.0816343293596695
289,6.790291,1555.7958984375,346.79309521880714,6.052681334750389
290,6.8069577,1561.5087890625,14.504958687395629,0.25315928696080864
291,6.840291199999999,1573.59375,73.1262083324873,1.2762931049012156
292,6.8569580000000006,1579.833984375,103.39608996740753,1.804602203619538
293,6.8902915,1592.75390625,166.06753504252265,2.8984252671630815
294,6.9069582,1599.169921875,197.19008939955347,3.4416163123241765
295,6.9402916,1605.41015625,227.4599710344728,3.969925411042482
296,6.9569583,1617.802734375,287.5733979432571,5.019102635257725
297,6.9902917,1624.0869140625,318.05644775870496,5.551132220586741
298,7.0069584,1636.8310546875,19.875220111711315,0.34688803050795763
299,7.0402918,1643.4228515625,51.85044719085181,0.9049610221118087
300,7.0569586,1656.5185546875,115.37456498807842,2.0136660320981408
301,7.090292,1662.978515625,146.71028752563598,2.5605775638699124
302,7.106958800000001,1675.72265625,208.52905987864142,3.6395186809707
303,7.140292199999999,1688.2470703125,269.28199132900954,4.699857365018038
304,7.156958899999999,1694.443359375,299.33870478340214,5.224445977125667
305,7.190292299999999,1700.7275390625,329.8217545988482,5.75647556245465
306,7.2069589999999994,1713.33984375,31.001022410271617,0.5410699125437881
307,7.240292500000001,1719.755859375,62.12357676730244,1.0842609577048827
308,7.2569593,1732.67578125,124.79502184241755,2.1780840212484263
309,7.290292900000001,1745.3759765625,186.40062601489626,3.2533046517385364
310,7.306959600000001,1751.6162109375,216.6705076498165,3.7816137504568585
311,7.340293000000001,1757.98828125,247.57989382631786,4.321084309007229
312,7.356959700000001,1770.9521484375,310.46450708196244,5.418627859161497
313,7.3902932,1783.740234375,12.496447615494617,0.2181041556933754
314,7.4069599,1790.15625,43.61900197252544,0.76129520085447
315,7.4402933,1796.396484375,73.88888360744568,1.2896042995727925
316,7.4569601,1808.9208984375,134.6418150578138,2.34994298362013
317,7.4736268,1815.1611328125,164.91169669273222,2.878252082338421
318,7.4902935,1821.4013671875,195.18157832765246,3.406561181056743
319,7.5069602,1827.7294921875,225.877796323628,3.942311252996452
320,7.5402936,1840.6494140625,288.5492413987449,5.036134316540028
321,7.5569603,1847.28515625,320.73763665841216,5.597927794754555
322,7.5902937999999995,1860.732421875,25.967099899859022,0.45321139044682973
323,7.606960600000001,1867.412109375,58.36866334005572,1.018725355272083
324,7.6402941,1880.5517578125,122.10594931780906,2.131150851869092
325,7.6569608,1887.01171875,153.44167185536753,2.6780623836408797
326,7.6902943,1893.5595703125,185.20373075397947,3.2324148886340223
327,7.706961,1906.69921875,248.94101673173463,4.344840385231063
328,7.7402944,1913.291015625,280.9162438108742,4.902913376834898
329,7.7569611,1926.4306640625,344.6535297886294,6.015338873431939
330,7.7902945,1939.39453125,47.538143044273966,0.8296971164066211
331,7.8069612,1945.8984375,79.08703376235644,1.3803291347890385
332,7.840294699999999,1958.90625,142.18481519852867,2.481593171554
333,7.856961399999999,1965.234375,172.8810331945042,3.0173432434937086
334,7.890294900000001,1971.73828125,204.4299239125903,3.5679752618761893
335,7.906961600000001,1984.4384765625,266.035528085069,4.6431958923662995
336,7.923628300000001,1990.7666015625,296.73174608104273,5.178945964305976
337,7.9402951,1996.962890625,326.78845953543714,5.703534576413637
338,7.9569619,2003.0712890625,356.4188366287726,6.220682215299848
339,7.990295400000001,2009.0478515625,25.40970918052699,0.44348308717442614
340,8.0069621,2020.7373046875,82.11244520087166,1.4331325256186271
341,8.040295500000001,2032.5146484375,139.241517582268,2.4302229372841504
342,8.056962200000001,2038.447265625,168.0192219534947,2.9324886297276214
343,8.0902956,2050.400390625,226.00096705700344,3.944460987835949
344,8.1069624,2056.3330078125,254.77867142823015,4.44672668027942
345,8.1402959,2068.1982421875,312.3340801706836,5.451258065166361
346,8.1569626,2074.130859375,341.1117845419103,5.953523757609832
347,8.1902961,2085.9521484375,38.4540251038361,0.6711493487064943
348,8.2069628,2091.8408203125,67.01856129453517,1.1696945545392718
349,8.2402962,2103.662109375,124.36080185646097,2.1705054528155205
350,8.2569629,2109.5947265625,153.13850622768769,2.672771145258991
351,8.2902965,2121.6796875,211.75975587277935,3.695904963199398
352,8.3069632,2127.744140625,241.176964785589,4.209332115474948
353,8.3402966,2139.873046875,300.0113826112083,5.236186420026049
354,8.3569633,2145.849609375,329.0022551629627,5.742172599080211
355,8.3902967,2158.1982421875,28.902513891218405,0.5044440295051593
356,8.4069635,2164.833984375,61.090909150887455,1.0662375077197195
357,8.4402969,2179.0283203125,129.9442314613043,2.2679546829733623
358,8.4569637,2186.2353515625,164.90381306783092,2.8781144871269007
359,8.4902971,2200.3857421875,233.54396719772012,4.076111175769851
360,8.5069639,2207.4169921875,267.650876082138,4.671389033480649
361,8.5402973,2221.5234375,336.07786203149954,5.865665235512905
362,8.5569641,2228.466796875,9.758434554860287,0.17031681282269923
363,8.5902977,2242.353515625,77.11957960158179,1.345990581801459
364,8.6069644,2249.4287109375,111.43965666652912,1.9449889261229816
365,8.640298,2263.7109375,180.71931533799943,3.1541470745979794
366,8.6569648,2270.830078125,215.2525605834726,3.7568659055301628
367,8.6902982,2284.716796875,282.6137056301941,4.932539674508923
368,8.706965,2291.572265625,315.86794179250137,5.512935585776948
369,8.7402985,2305.4150390625,23.015918658697046,0.4017035609654605
370,8.7569652,2312.314453125,56.48332300153015,0.9858199588441473
371,8.7902987,2326.4208984375,124.9103089508917,2.1800961608764045
372,8.8069654,2333.49609375,159.2303860158372,2.7790945051978952
373,8.8402989,2347.7783203125,228.51004468730753,3.988252653672893
374,8.8569656,2354.853515625,262.83012175225304,4.587250997994383
375,8.890299,2368.740234375,330.19126679897636,5.762924766973176
376,8.9069657,2375.6396484375,3.6586711418094637,0.06385585767227552
377,8.9236325,2382.451171875,36.6997391235891,0.6405312823296079
378,8.9402992,2389.39453125,70.38031164694985,1.2283681668189876
379,8.9569659,2396.42578125,104.48722053136589,1.8236460245297539
380,8.9902994,2410.4443359375,172.48787011967397,3.010481253340656
381,9.0069661,2417.2998046875,205.74210628197943,3.59087716460865
382,9.0402996,2430.703125,270.75840134289865,4.725625580869817
383,9.056966300000001,2437.2509765625,302.5204602415124,5.279978085862991
384,9.0902998,2450.21484375,5.405073497155172,0.09433632883764212
385,9.1069665,2456.4990234375,35.88812331260306,0.6263659141666575
386,9.1236332,2462.6513671875,65.731668586468,1.1472340396635936
387,9.1403,2468.671875,94.9357093187482,1.6569407053284186
388,9.1569667,2474.6923828125,124.1397500510302,2.166647370993276
389,9.1903002,2486.6015625,181.9083269740131,3.174899242490942
390,9.206967,2492.4462890625,210.25969498418272,3.669723961712995
391,9.2403005,2503.828125,265.47025374083387,4.633329993882344
392,9.2569672,2509.4091796875,292.5426126678394,5.10583179344027
393,9.2903006,2520.3515625,345.6214896192123,6.0322329595026565
394,9.3069674,2525.625,11.20167128252615,0.19550604560617724
395,9.3403009,2535.99609375,61.50936188704145,1.0735408857295858
396,9.3569676,2541.09375,86.2368708282429,1.505117332569888
397,9.390301000000001,2551.2890625,135.69188871064762,2.368270226250524
398,9.406967700000001,2556.38671875,160.4193976518509,2.799846673090858
399,9.4403011,2566.23046875,208.16907009003262,3.6332356738859177
400,9.4569678,2571.1083984375,231.83073812859766,4.046209687672786
401,9.4903012,2580.7763671875,278.7277378446706,4.864716742025106
402,9.506968,2585.5224609375,301.7499013416509,5.266529295979863
403,9.5403015,2595.05859375,348.00739651614276,6.073874890500134
404,9.5569682,2599.8486328125,11.242728193650692,0.19622262388599918
405,9.5903017,2609.2529296875,56.860718826557786,0.9924067585741599
406,9.6069684,2613.8671875,79.24337778195695,1.38305785269687
407,9.6403018,2622.744140625,122.3033502485323,2.1345961480567137
408,9.6569685,2626.962890625,142.76749557918447,2.491762862683218
409,9.690302,2635.1806640625,182.62994533784513,3.187493858882665
410,9.706968700000001,2639.091796875,201.60191340480196,3.5186171672342863
411,9.7403021,2647.177734375,240.82485862188332,4.203186703601718
412,9.7569689,2651.2646484375,260.6494994109489,4.549191958396079
413,9.7903024,2659.7021484375,301.5777900722496,5.263525387649024
414,9.8069691,2663.9208984375,322.0419354029,5.6206921022754965
415,9.8403025,2672.2265625,2.3307215226177505,0.04067876451677523
416,9.8569692,2676.26953125,21.94219413115752,0.3829635327004753
417,9.8903027,2684.1357421875,60.099298445597015,1.0489306360143782
418,9.9069695,2687.87109375,78.21859379044508,1.3651719979232584
419,9.9403031,2695.078125,113.17817539697171,1.9753318020767965
420,9.9569698,2698.505859375,129.80529347812626,2.265529757710825
421,9.9903034,2705.2734375,162.6331932793746,2.838484695757401
422,10.0069701,2708.6572265625,179.0471431800015,3.1249621647807366
423,10.0403035,2715.556640625,212.51454752283462,3.7090785626594234
424,10.0569702,2719.0283203125,229.3548337845168,4.002997004904145
425,10.0903036,2726.1474609375,263.88807902998815,4.605715835836297
426,10.1069703,2729.6630859375,280.94153347219617,4.90335476469168
427,10.1403038,2736.650390625,314.8352741760864,5.494912135791785
428,10.1569705,2739.90234375,330.60971953513035,5.770228144983042
