timings
7465.0
7498.5
7532.0
7565.5
7599.0
7632.5
7666.0
7699.5
7733.0
7766.5
7800.0
7833.5
7867.0
7900.5
7933.5
7967.0
8001.0
8034.0
8067.5
8101.0
8134.5
8168.0
8201.5
8235.0
8268.5
8302.0
8335.5
8369.0
8402.5
8436.0
8469.5
8503.0
8536.0
8570.0
8603.5
8636.5
8670.0
8703.5
8737.0
8770.5
8804.0
8837.5
8871.0
8904.5
8938.0
8971.5
9005.0
9038.5
9072.0
9105.5
9139.0
9172.5
9206.0
9239.0
9272.5
9306.0
9339.5
9373.0
9406.5
9440.0
9473.5
9507.0
9540.5
9574.0
9607.5
9641.0
9674.5
9708.0
9741.5
9775.0
9808.5
9841.5
9875.0
9908.5
9942.0
9975.5
10009.0
10042.5
10076.0
10109.5
10143.0
10176.5
10210.0
10243.5
10277.0
10310.5
10344.0
10377.5
10411.0
10444.0
10478.0
10511.0
10544.5
10578.0
10611.5
10645.0
10678.5
10712.0
10745.5
10779.0
10812.5
10846.0
10879.5
10913.0
10946.5
10980.0
11013.5
11047.0
11080.5
11113.5
11147.0
11180.5
11214.0
11247.5
11281.0
11314.5
11348.0
11381.5
11415.0
11448.5
11482.0
11515.5
11549.0
11582.5
11616.0
11649.5
11683.0
11716.5
11749.5
11783.0
11816.5
11850.0
11883.5
11917.0
11950.5
11984.0
12017.5
12051.0
12084.5
12118.0
12151.5
12185.0
12218.5
12252.0
12285.5
12319.0
12352.0
12386.0
12419.0
12452.5
12486.0
12519.5
12553.0
12586.5
12620.0
12653.5
12687.0
12720.5
12754.0
12787.5
12821.0
12854.5
12888.0
12921.5
12955.0
12988.5
13022.0
13055.0
13088.5
13122.0
13155.5
13189.0
13222.5
13256.0
13289.5
13323.0
13356.5
13390.0
13423.5
13457.0
13490.5
13524.0
13557.5
13591.0
13624.5
13657.5
13691.0
13724.5
13758.0
13791.5
13825.0
13858.5
13892.0
13925.5
13959.0
13992.5
14026.0
14059.5
14093.0
14126.5
14160.0
14193.5
14227.0
14260.0
14293.5
14327.5
14360.5
14394.0
14427.5
14461.0
14494.5
14528.0
14561.5
14595.0
14628.5
14662.0
14695.5
14729.0
14762.5
14796.0
14829.5
14862.5
14896.5
14930.0
14963.0
14996.5
15030.0
15063.5
15097.0
15130.5
15164.0
15197.5
15231.0
15264.5
15298.0
15331.5
15365.0
15398.5
15432.0
15465.5
15499.0
15532.5
15565.5
15599.0
15632.5
15666.0
15699.5
15733.0
15766.5
15800.0
15833.5
15867.0
15900.5
15934.0
15967.5
16001.0
16034.5
16068.0
16101.5
16135.0
16168.0
16201.5
16235.0
16268.5
16302.0
16335.5
16369.0
16402.5
16436.0
16469.5
16503.0
16536.5
16570.0
16603.5
16637.0
16670.5
16704.0
16737.5
16771.0
16804.0
16838.0
16871.0
16904.5
16938.0
16971.5
17005.0
17038.5
17072.0
17105.5
17139.0
17172.5
17206.0
17239.5
17273.0
17306.5
17340.0
17373.5
17406.5
17440.5
17474.0
17507.0
17540.5
17574.0
17607.5
17641.0
17674.5
17708.0
17741.5
17775.0
17808.5
17842.0
17875.5
17909.0
17942.5
17976.0
18009.5
18043.0
18076.5
18109.5
18143.0
18176.5
18210.0
18243.5
18277.0
18310.5
18344.0
18377.5
18411.0
18444.5
18478.0
18511.5
18545.0
18578.5
18612.0
18645.5
18679.0
18712.0
18745.5
18779.0
18812.5
18846.0
18879.5
18913.0
18946.5
18980.0
19013.5
19047.0
19080.5
19114.0
19147.5
19181.0
19214.5
19248.0
19281.5
19315.0
19348.0
19381.5
19415.0
19448.5
19482.0
19515.5
19549.0
19582.5
19616.0
19649.5
19683.0
19716.5
19750.0
19783.5
19817.0
19850.5
19884.0
19917.5
19950.5
19984.5
20018.0
20051.0
20084.5
20118.0
20151.5
20185.0
20218.5
20252.0
20285.5
20319.0
20352.5
20386.0
20419.5
20453.0
20486.5
20520.0
20553.5
20587.0
20620.5
20653.5
20687.0
20720.5
20754.0
20787.5
20821.0
20854.5
20888.0
20921.5
20955.0
20988.5
21022.0
21055.5
21089.0
21122.5
21156.0
21189.5
21223.0
21256.5
21289.5
21323.0
21356.5
21390.0
21423.5
21457.0
21490.5
21524.0
21557.5
21591.0
21624.5
21658.0
21691.5
21725.0
21758.5
21792.0
21825.5
21859.0
21892.0
21925.5
21959.5
21992.5
22026.0
22059.5
22093.0
22126.5
22160.0
22193.5
22227.0
22260.5
22294.0
22327.5
22361.0
22394.5
22428.0
22461.5
22494.5
22528.0
22562.0
22595.0
22628.5
22662.0
22695.5
22729.0
22762.5
22796.0
22829.5
22863.0
22896.5
22930.0
22963.5
22997.0
23030.5
23064.0
23097.5
23130.5
23164.5
23198.0
23231.0
23264.5
23298.0
23331.5
23365.0
23398.5
23432.0
23465.5
23499.0
23532.5
23566.0
23599.5
23633.0
23666.5
23700.0
23733.0
23767.0
23800.5
23833.5
23867.0
23900.5
23934.0
23967.5
24001.0
24034.5
24068.0
24101.5
24135.0
24168.5
24202.0
24235.5
24269.0
24302.5
24336.0
24369.5
24403.0
24436.5
24469.5
24503.0
24536.5
24570.0
24603.5
24637.0
24670.5
24704.0
24737.5
24771.0
24804.5
24838.0
24871.5
24905.0
24938.5
24972.0
25005.5
25039.0
25072.0
25105.5
25139.0
25172.5
25206.0
25239.5
25273.0
25306.5
25340.0
25373.5
25407.0
25440.5
25474.0
25507.5
25541.0
25574.5
25608.0
25641.5
25675.0
25708.0
25741.5
25775.0
25808.5
25842.0
25875.5
25909.0
25942.5
25976.0
26009.5
26043.0
26076.5
26110.0
26143.5
26177.0
26210.5
26244.0
26277.5
26310.5
26344.0
26378.0
26411.0
26444.5
26478.0
26511.5
26545.0
26578.5
26612.0
26645.5
26679.0
26712.5
26746.0
26779.5
26813.0
26846.5
26880.0
26913.5
26946.5
26980.5
27013.5
27047.0
27080.5
27114.0
27147.5
27181.0
27214.5
27248.0
27281.5
27315.0
27348.5
27382.0
27415.5
27449.0
27482.5
27516.0
27549.0
27583.0
27616.5
27649.5
27683.0
27716.5
27750.0
27783.5
27817.0
27850.5
27884.0
27917.5
27951.0
27984.5
28018.0
28051.5
28085.0
28118.5
28152.0
28185.5
28219.0
28252.5
28285.5
28319.0
28352.5
28386.0
28419.5
28453.0
28486.5
28520.0
28553.5
28587.0
28620.5
28654.0
28687.5
28721.0
28754.5
28788.0
28821.5
28855.0
28888.0
28921.5
28955.0
28988.5
29022.0
29055.5
29089.0
29122.5
29156.0
29189.5
29223.0
29256.5
29290.0
29323.5
29357.0
29390.5
29424.0
29457.5
29491.0
29524.0
29557.5
29591.0
29624.5
29658.0
29691.5
29725.0
29758.5
29792.0
29825.5
29859.0
29892.5
29926.0
29959.5
29993.0
30026.5
30060.0
30093.5
30126.5
30160.0
30193.5
30227.0
30260.5
30294.0
30327.5
30361.0
30394.5
30428.0
30461.5
30495.0
30528.5
30562.0
30595.5
30629.0
30662.5
30696.0
30729.5
30762.5
30796.0
30830.0
30863.0
30896.5
30930.0
30963.5
30997.0
31030.5
31064.0
31097.5
31131.0
31164.5
31198.0
31231.5
31265.0
31298.5
31332.0
31365.5
31398.5
31432.5
31465.5
31499.0
31532.5
31566.0
31599.5
31633.0
31666.5
31700.0
31733.5
31767.0
31800.5
31834.0
31867.5
31901.0
31934.5
31968.0
32001.0
32035.0
32068.5
32101.5
32135.0
32168.5
32202.0
32235.5
32269.0
32302.5
32336.0
32369.5
32403.0
32436.5
32470.0
32503.5
32537.0
32570.5
32604.0
32637.0
32671.0
32704.5
32737.5
32771.0
32804.5
32838.0
32871.5
32905.0
32938.5
32972.0
33005.5
33039.0
33072.5
33106.0
33139.5
33173.0
33206.5
33240.0
33273.5
33307.0
33340.0
33373.5
33407.0
33440.5
33474.0
33507.5
33541.0
33574.5
33608.0
33641.5
33675.0
33708.5
33742.0
33775.5
33809.0
33842.5
33876.0
33909.5
33943.0
33976.0
34009.5
34043.0
34076.5
34110.0
34143.5
34177.0
34210.5
34244.0
34277.5
34311.0
34344.5
34378.0
34411.5
34445.0
34478.5
34512.0
34545.5
34579.0
34612.0
34645.5
34679.0
34712.5
34746.0
34779.5
34813.0
34846.5
34880.0
34913.5
34947.0
34980.5
35014.0
35047.5
35081.0
35114.5
35148.0
35181.5
35214.5
35248.0
35281.5
35315.0
35348.5
35382.0
35415.5
35449.0
35482.5
35516.0
35549.5
35583.0
35616.5
35650.0
35683.5
35717.0
35750.5
35784.0
35817.5
35850.5
35884.0
35917.5
35951.0
35984.5
36018.0
36051.5
36085.0
36118.5
36152.0
36185.5
36219.0
36252.5
36286.0
36319.5
36353.0
36386.5
36420.0
36453.5
36486.5
36520.0
36554.0
36587.0
36620.5
36654.0
36687.5
36721.0
36754.5
36788.0
36821.5
36855.0
36888.5
36922.0
36955.5
36989.0
37022.5
37056.0
37089.5
37122.5
37156.0
37189.5
37223.0
37256.5
37290.0
37323.5
37357.0
37390.5
37424.0
37457.5
37491.0
37524.5
37558.0
37591.5
37625.0
37658.5
37692.0
37725.0
37758.5
37792.5
37825.5
37859.0
37892.5
37926.0
37959.5
37993.0
38026.5
38060.0
38093.5
38127.0
38160.5
38194.0
38227.5
38261.0
38294.5
38328.0
38361.0
38394.5
38428.5
38461.5
38495.0
38528.5
38562.0
38595.5
38629.0
38662.5
38696.0
38729.5
38763.0
38796.5
38830.0
38863.5
38897.0
38930.5
38964.0
38997.0
39031.0
39064.5
39097.5
39131.0
39164.5
39198.0
39231.5
39265.0
39298.5
39332.0
39365.5
39399.0
39432.5
39466.0
39499.5
39533.0
39566.5
39600.0
39633.0
39667.0
39700.5
39733.5
39767.0
39800.5
39834.0
39867.5
39901.0
39934.5
39968.0
40001.5
40035.0
40068.5
40102.0
40135.5
40169.0
40202.5
40236.0
40269.5
40303.0
40336.0
40369.5
40403.0
40436.5
40470.0
40503.5
40537.0
40570.5
40604.0
40637.5
40671.0
40704.5
40738.0
40771.5
40805.0
40838.5
40871.5
40905.5
40939.0
40972.0
41005.5
41039.0
41072.5
41106.0
41139.5
41173.0
41206.5
41240.0
41273.5
41307.0
41340.5
41374.0
41407.5
41441.0
41474.5
41507.5
41541.5
41575.0
41608.0
41641.5
41675.0
41708.5
41742.0
41775.5
41809.0
41842.5
41876.0
41909.5
41943.0
41976.5
42010.0
42043.5
42077.0
42110.5
42144.0
42177.5
42211.0
42244.0
42277.5
42311.0
42344.5
42378.0
42411.5
42445.0
42478.5
42512.0
42545.5
42579.0
42612.5
42646.0
42679.5
42713.0
42746.5
42780.0
42813.5
42847.0
42880.0
42913.5
42947.0
42980.5
43014.0
43047.5
43081.0
43114.5
43148.0
43181.5
43215.0
43248.5
43282.0
43315.5
43349.0
43382.5
43416.0
43449.5
43483.0
43516.0
43549.5
43583.0
43616.5
43650.0
43683.5
43717.0
43750.5
43784.0
43817.5
43851.0
43884.5
43918.0
43951.5
43985.0
44018.5
44052.0
44085.5
44118.5
44152.0
44185.5
44219.0
44252.5
44286.0
44319.5
44353.0
44386.5
44420.0
44453.5
44487.0
44520.5
44554.0
44587.5
44621.0
44654.5
44688.0
44721.5
44754.5
44788.0
44821.5
44855.0
44888.5
44922.0
44955.5
44989.0
45022.5
45056.0
45089.5
45123.0
45156.5
45190.0
45223.5
45257.0
45290.5
45324.0
45357.5
45390.5
45424.0
45457.5
45491.0
45524.5
45558.0
45591.5
45625.0
45658.5
45692.0
45725.5
45759.0
45792.5
45826.0
45859.5
45893.0
45926.5
45960.0
45993.5
46026.5
46060.0
46093.5
46127.0
46160.5
46194.0
46227.5
46261.0
46294.5
46328.0
46361.5
46395.0
46428.5
46462.0
46495.5
46529.0
46562.5
46596.0
46629.5
46662.5
46696.0
46729.5
46763.0
46796.5
46830.0
46863.5
46897.0
46930.5
46964.0
46997.5
47031.0
47064.5
47098.0
47131.5
47165.0
47198.5
47232.0
47265.5
47298.5
47332.0
47365.5
47399.0
47432.5
47466.0
47499.5
47533.0
47566.5
47600.0
47633.5
47667.0
47700.5
47734.0
47767.5
47801.0
47834.5
47868.0
47901.5
47934.5
47968.0
48001.5
48035.0
48068.5
48102.0
48135.5
48169.0
48202.5
48236.0
48269.5
48303.0
48336.5
48370.0
48403.5
48437.0
48470.5
48504.0
48537.5
48570.5
48604.0
48637.5
48671.0
48704.5
48738.0
48771.5
48805.0
48838.5
48872.0
48905.5
48939.0
48972.5
49006.0
49039.5
49073.0
49106.5
49140.0
49173.5
49206.5
49240.0
49273.5
49307.0
49340.5
49374.0
49407.5
49441.0
49474.5
49508.0
49541.5
49575.0
49608.5
49642.0
49675.5
49709.0
49742.5
49776.0
49809.5
49842.5
49876.0
49909.5
49943.0
49976.5
50010.0
50043.5
50077.0
50110.5
50144.0
50177.5
50211.0
50244.5
50278.0
50311.5
50345.0
50378.5
50412.0
50445.5
50478.5
50512.0
50545.5
50579.0
50612.5
50646.0
50679.5
50713.0
50746.5
50780.0
50813.5
50847.0
50880.5
50914.0
50947.5
50981.0
51014.5
51048.0
51081.5
51114.5
51148.0
51181.5
51215.0
51248.5
51282.0
51315.5
51349.0
51382.5
51416.0
51449.5
51483.0
51516.5
51550.0
51583.5
51617.0
51650.5
51684.0
51717.5
51750.5
51784.0
51817.5
51851.0
51884.5
51918.0
51951.5
51985.0
52018.5
52052.0
52085.5
52119.0
52152.5
52186.0
52219.5
52253.0
52286.5
52320.0
52353.5
52386.5
52420.0
52453.5
52487.0
52520.5
52554.0
52587.5
52621.0
52654.5
52688.0
52721.5
52755.0
52788.5
52822.0
52855.5
52889.0
52922.5
52956.0
52989.5
53022.5
53056.0
53089.5
53123.0
53156.5
53190.0
53223.5
53257.0
53290.5
53324.0
53357.5
53391.0
53424.5
53458.0
53491.5
53525.0
53558.5
53592.0
53625.5
53658.5
53692.0
53725.5
53759.0
53792.5
53826.0
53859.5
53893.0
53926.5
53960.0
53993.5
54027.0
54060.5
54094.0
54127.5
54161.0
54194.5
54228.0
54261.5
54294.5
54328.0
54361.5
54395.0
54428.5
54462.0
54495.5
54529.0
54562.5
54596.0
54629.5
54663.0
54696.5
54730.0
54763.5
54797.0
54830.5
54864.0
54897.5
54930.5
54964.0
54997.5
55031.0
55064.5
55098.0
55131.5
55165.0
55198.5
55232.0
55265.5
55299.0
55332.5
55366.0
55399.5
55433.0
55466.5
55500.0
55533.5
55566.5
55600.0
55633.5
55667.0
55700.5
55734.0
55767.5
55801.0
55834.5
55868.0
55901.5
55935.0
55968.5
56002.0
56035.5
56069.0
56102.5
56136.0
56169.5
56202.5
56236.0
56269.5
56303.0
56336.5
56370.0
56403.5
56437.0
56470.5
56504.0
56537.5
56571.0
56604.5
56638.0
56671.5
56705.0
56738.5
56772.0
56805.5
56838.5
56872.0
56905.5
56939.0
56972.5
57006.0
57039.5
57073.0
57106.5
57140.0
57173.5
57207.0
57240.5
57274.0
57307.5
57341.0
57374.5
57408.0
57441.5
57474.5
57508.0
57541.5
57575.0
57608.5
57642.0
57675.5
57709.0
57742.5
57776.0
57809.5
57843.0
57876.5
57910.0
57943.5
57977.0
58010.5
58044.0
58077.5
58110.5
58144.0
58177.5
58211.0
58244.5
58278.0
58311.5
58345.0
58378.5
58412.0
58445.5
58479.0
58512.5
58546.0
58579.5
58613.0
58646.0
58680.0
58713.5
58746.5
58780.0
58813.5
58847.0
58880.5
58914.0
58947.5
58981.0
59014.5
59048.0
59081.5
59115.0
59148.5
59182.0
59215.5
59249.0
59282.0
59316.0
59349.5
59382.5
59416.0
59449.5
59483.0
59516.5
59550.0
59583.5
59617.0
59650.5
59684.0
59717.5
59751.0
59784.5
59818.0
59851.5
59885.0
59918.0
59952.0
59985.5
60018.5
60052.0
60085.5
60119.0
60152.5
60186.0
60219.5
60253.0
60286.5
60320.0
60353.5
60387.0
60420.5
60454.0
60487.5
60521.0
60554.0
60588.0
60621.5
60654.5
60688.0
60721.5
60755.0
60788.5
60822.0
60855.5
60889.0
60922.5
60956.0
60989.5
61023.0
61056.5
61090.0
61123.5
61157.0
61190.5
61224.0
61257.5
61290.5
61324.0
61357.5
61391.0
61424.5
61458.0
61491.5
61525.0
61558.5
61592.0
61625.5
61659.0
61692.5
61726.0
61759.5
61793.0
61826.5
61859.5
61893.5
61926.5
61960.0
61993.5
62027.0
62060.5
62094.0
62127.5
62161.0
62194.5
62228.0
62261.5
62295.0
62328.5
62362.0
62395.5
62429.0
62462.5
62495.5
62529.5
62562.5
62596.0
62629.5
62663.0
62696.5
62730.0
62763.5
62797.0
62830.5
62864.0
62897.5
62931.0
62964.5
62998.0
63031.5
63065.0
63098.5
63131.5
63165.5
63199.0
63232.0
63265.5
63299.0
63332.5
63366.0
63399.5
63433.0
63466.5
63500.0
63533.5
63567.0
63600.5
63634.0
63667.5
63701.0
63734.5
63767.5
63801.0
63835.0
63868.0
63901.5
63935.0
63968.5
64002.0
64035.5
64069.0
64102.5
64136.0
64169.5
64203.0
64236.5
64270.0
64303.5
64337.0
64370.5
64403.5
64437.0
64471.0
64504.0
64537.5
64571.0
64604.5
64638.0
64671.5
64705.0
64738.5
64772.0
64805.5
64839.0
64872.5
64906.0
64939.5
64973.0
65006.5
65039.5
65073.0
65107.0
65140.0
65173.5
65207.0
65240.5
65274.0
65307.5
65341.0
65374.5
65408.0
65441.5
65475.0
65508.5
65542.0
65575.5
65609.0
65642.5
65675.5
65709.0
65742.5
65776.0
65809.5
65843.0
65876.5
65910.0
65943.5
65977.0
66010.5
66044.0
66077.5
66111.0
66144.5
66178.0
66211.5
66245.0
66278.5
66312.0
66345.0
66378.5
66412.0
66445.5
66479.0
66512.5
66546.0
66579.5
66613.0
66646.5
66680.0
66713.5
66747.0
66780.5
66814.0
66847.5
66881.0
66914.5
66948.0
66981.0
67014.5
67048.0
67081.5
67115.0
67148.5
67182.0
67215.5
67249.0
67282.5
67316.0
67349.5
67383.0
67416.5
67450.0
67483.5
67517.0
67550.5
67584.0
67617.0
67650.5
67684.0
67717.5
67751.0
67784.5
67818.0
67851.5
67885.0
67918.5
67952.0
67985.5
68019.0
68052.5
68086.0
68119.5
68153.0
68186.5
68220.0
68253.0
68286.5
68320.0
68353.5
68387.0
68420.5
68454.0
68487.5
68521.0
68554.5
68588.0
68621.5
68655.0
68688.5
68722.0
68755.5
68789.0
68822.5
68856.0
68889.0
68922.5
68956.0
68989.5
69023.0
69056.5
69090.0
69123.5
69157.0
69190.5
69224.0
69257.5
69291.0
69324.5
69358.0
69391.5
69425.0
69458.5
69492.0
69525.0
69558.5
69592.0
69625.5
69659.0
69692.5
69726.0
69759.5
69793.0
69826.5
69860.0
69893.5
69927.0
69960.5
69994.0
70027.5
70061.0
70094.5
70128.0
70161.5
70194.5
70228.0
70261.5
70295.0
70328.5
70362.0
70395.5
70429.0
70462.5
70496.0
70529.5
70563.0
70596.5
70630.0
70663.5
70697.0
70730.0
70764.0
70797.5
70830.5
70864.0
70897.5
70931.0
70964.5
70998.0
71031.5
71065.0
71098.5
71132.0
71165.5
71199.0
71232.5
71266.0
71299.5
71333.0
71366.0
71400.0
71433.5
71466.5
71500.0
71533.5
71567.0
71600.5
71634.0
71667.5
71701.0
71734.5
71768.0
71801.5
71835.0
71868.5
71902.0
71935.5
71969.0
72002.0
72035.5
72069.5
72102.5
72136.0
72169.5
72203.0
72236.5
72270.0
72303.5
72337.0
72370.5
72404.0
72437.5
72471.0
72504.5
72538.0
72571.5
72605.0
72638.5
72671.5
72705.5
72738.5
72772.0
72805.5
72839.0
72872.5
72906.0
72939.5
72973.0
73006.5
73040.0
73073.5
73107.0
73140.5
73174.0
73207.5
73241.0
73274.5
73307.5
73341.0
73375.0
73408.0
73441.5
73475.0
73508.5
73542.0
73575.5
73609.0
73642.5
73676.0
73709.5
73743.0
73776.5
73810.0
73843.5
73877.0
73910.5
73943.5
73977.0
74010.5
74044.0
74077.5
74111.0
74144.5
74178.0
74211.5
74245.0
74278.5
74312.0
74345.5
74379.0
74412.5
74446.0
74479.5
74513.0
74546.5
74579.5
74613.0
74646.5
74680.0
74713.5
74747.0
74780.5
74814.0
74847.5
74881.0
74914.5
74948.0
74981.5
75015.0
75048.5
75082.0
75115.5
75149.0
75182.5
75215.5
75249.0
75282.5
75316.0
75349.5
75383.0
75416.5
75450.0
75483.5
75517.0
75550.5
75584.0
75617.5
75651.0
75684.5
75718.0
75751.5
75785.0
75818.5
75852.0
75885.0
75918.5
75952.0
75985.5
76019.0
76052.5
76086.0
76119.5
76153.0
76186.5
76220.0
76253.5
76287.0
76320.5
76354.0
76387.5
76421.0
76454.5
76488.0
76521.0
76554.5
76588.0
76621.5
76655.0
76688.5
76722.0
76755.5
76789.0
76822.5
76856.0
76889.5
76923.0
76956.5
76990.0
77023.5
77056.5
77090.5
77124.0
77157.0
77190.5
77224.0
77257.5
77291.0
77324.5
77358.0
77391.5
77425.0
77458.5
77492.0
77525.5
77559.0
77592.5
77626.0
77659.5
77693.0
77726.0
77760.0
77793.0
77826.5
77860.0
77893.5
77927.0
77960.5
77994.0
78027.5
78061.0
78094.5
78128.0
78161.5
78195.0
78228.5
78262.0
78295.5
78329.0
78362.0
78396.0
78429.5
78462.5
78496.0
78529.5
78563.0
78596.5
78630.0
78663.5
78697.0
78730.5
78764.0
78797.5
78831.0
78864.5
78898.0
78931.5
78965.0
78998.0
79031.5
79065.5
79098.5
79132.0
79165.5
79199.0
79232.5
79266.0
79299.5
79333.0
79366.5
79400.0
79433.5
79467.0
79500.5
79534.0
79567.5
79601.0
79634.0
79667.5
79701.0
79734.5
79768.0
79801.5
79835.0
79868.5
79902.0
79935.5
79969.0
80002.5
80036.0
80069.5
80103.0
80136.5
80170.0
80203.5
80237.0
80270.5
80303.5
80337.0
80370.5
80404.0
80437.5
80471.0
80504.5
80538.0
80571.5
80605.0
80638.5
80672.0
80705.5
80739.0
80772.5
80806.0
80839.5
80873.0
80906.5
80939.5
80973.0
81006.5
81040.0
81073.5
81107.0
81140.5
81174.0
81207.5
81241.0
81274.5
81308.0
81341.5
81375.0
81408.5
81442.0
81475.5
81509.0
81542.5
81575.5
81609.0
81642.5
81676.0
81709.5
81743.0
81776.5
81810.0
81843.5
81877.0
81910.5
81944.0
81977.5
82011.0
82044.5
82078.0
82111.5
82145.0
82178.5
82212.0
82245.0
82278.5
82312.0
82345.5
82379.0
82412.5
82446.0
82479.5
82513.0
82546.5
82580.0
82613.5
82647.0
82680.5
82714.0
82747.5
82780.5
82814.5
82848.0
82881.0
82914.5
82948.0
82981.5
83015.0
83048.5
83082.0
83115.5
83149.0
83182.5
83216.0
83249.5
83283.0
83316.5
83350.0
83383.5
83416.5
83450.5
83484.0
83517.0
83550.5
83584.0
83617.5
83651.0
83684.5
83718.0
83751.5
83785.0
83818.5
83852.0
83885.5
83919.0
83952.5
83986.0
84019.5
84053.0
84086.0
84120.0
84153.0
84186.5
84220.0
84253.5
84287.0
84320.5
84354.0
84387.5
84421.0
84454.5
84488.0
84521.5
84555.0
84588.5
84622.0
84655.5
84689.0
84722.0
84755.5
84789.5
84822.5
84856.0
84889.5
84923.0
84956.5
84990.0
85023.5
85057.0
85090.5
85124.0
85157.5
85191.0
85224.5
85258.0
85291.5
85325.0
85358.0
85391.5
85425.0
85458.5
85492.0
85525.5
85559.0
85592.5
85626.0
85659.5
85693.0
85726.5
85760.0
85793.5
85827.0
85860.5
85894.0
85927.5
85961.0
85994.0
86027.5
86061.0
86094.5
86128.0
86161.5
86195.0
86228.5
86262.0
86295.5
86329.0
86362.5
86396.0
86429.5
86463.0
86496.5
86530.0
86563.5
86597.0
86630.5
86663.5
86697.0
86730.5
86764.0
86797.5
86831.0
86864.5
86898.0
86931.5
86965.0
86998.5
87032.0
87065.5
87099.0
87132.5
87166.0
87199.5
87233.0
87266.5
87299.5
87333.0
87366.5
87400.0
87433.5
87467.0
87500.5
87534.0
87567.5
87601.0
87634.5
87668.0
87701.5
87735.0
87768.5
87802.0
87835.5
87869.0
87902.5
87935.5
87969.0
88002.5
88036.0
88069.5
88103.0
88136.5
88170.0
88203.5
88237.0
88270.5
88304.0
88337.5
88371.0
88404.5
88438.0
88471.5
88504.5
88538.5
88572.0
88605.0
88638.5
88672.0
88705.5
88739.0
88772.5
88806.0
88839.5
88873.0
88906.5
88940.0
88973.5
89007.0
89040.5
89074.0
89107.5
89140.5
89174.0
89208.0
89241.0
89274.5
89308.0
89341.5
89375.0
89408.5
89442.0
89475.5
89509.0
89542.5
89576.0
89609.5
89643.0
89676.5
89710.0
89743.5
89777.0
89810.0
89843.5
89877.0
89910.5
89944.0
89977.5
90011.0
90044.5
90078.0
90111.5
90145.0
90178.5
90212.0
90245.5
90279.0
90312.5
90346.0
90379.5
90413.0
90446.0
90479.5
90513.5
90546.5
90580.0
90613.5
90647.0
90680.5
90714.0
90747.5
90781.0
90814.5
90848.0
90881.5
90915.0
90948.5
90982.0
91015.5
91049.0
91082.0
91115.5
91149.0
91182.5
91216.0
91249.5
91283.0
91316.5
91350.0
91383.5
91417.0
91450.5
91484.0
91517.5
91551.0
91584.5
91618.0
91651.5
91685.0
91718.5
91751.5
91785.0
91818.5
91852.0
91885.5
91919.0
91952.5
91986.0
92019.5
92053.0
92086.5
92120.0
92153.5
92187.0
92220.5
92254.0
92287.5
92321.0
92354.5
92387.5
92421.0
92454.5
92488.0
92521.5
92555.0
92588.5
92622.0
92655.5
92689.0
92722.5
92756.0
92789.5
92823.0
92856.5
92890.0
92923.5
92957.0
92990.5
93023.5
93057.0
93090.5
93124.0
93157.5
93191.0
93224.5
93258.0
93291.5
93325.0
93358.5
93392.0
93425.5
93459.0
93492.5
93526.0
93559.5
93592.5
93626.5
93660.0
93693.0
93726.5
93760.0
93793.5
93827.0
